id раздела;xmlid(код товара);id свойства;Значение свойства;
1315;431443;139;|ЛДСП
1315;431443;160;46.5
1315;431443;170;|МДФ
1315;431443;173;Нет
1315;431443;184;Глянцевая
1315;431443;229;260
1323;160286;229;900
1324;189677;229;900
1325;171093;229;800
1326;171094;229;800
1327;145268;229;850
1328;145269;229;850
1329;160284;229;800
1330;160285;229;800
1335;8467;bx_528_diametr_dm;нет
1335;8467;1084;|нет
1335;8467;1122;нет
1335;8467;1;Комплектующие
1336;153976;bx_528_diametr_dm;нет
1336;153976;1084;|нет
1336;153976;1122;нет
1337;155850;bx_528_diametr_dm;нет
1337;155850;1084;|нет
1337;155850;1122;нет
1337;155850;1;Комплектующие
1338;153982;bx_528_diametr_dm;нет
1338;153982;1084;|нет
1338;153982;1122;нет
1339;153983;bx_528_diametr_dm;нет
1339;153983;1084;|нет
1339;153983;1122;нет
1339;153983;1;Комплектующие
1340;50187;bx_528_diametr_dm;1"
1340;50187;1084;|Боковое
1340;50187;1122;1"
1340;50187;1440;Нет
1340;50187;1508;polotentsesushitel_nerzh_terminus_m
1340;50187;1;Полотенцесушитель
1340;50187;5;Хром
1340;50187;7;
1340;50187;9;50
1340;50187;11;53.2
1340;50187;18;
1340;50187;45;
1341;50188;bx_528_diametr_dm;1"
1341;50188;1084;|Боковое
1341;50188;1122;1"
1341;50188;1440;Нет
1341;50188;1508;polotentsesushitel_nerzh_terminus_m
1341;50188;1;Полотенцесушитель
1341;50188;5;Хром
1341;50188;7;
1341;50188;9;60
1341;50188;11;53.2
1341;50188;18;
1341;50188;45;
1342;50191;bx_528_diametr_dm;1"
1342;50191;1084;|Боковое
1342;50191;1122;1"
1342;50191;1440;Нет
1342;50191;1508;polotentsesushitel_nerzh_terminus_m
1342;50191;1;Полотенцесушитель
1342;50191;5;Хром
1342;50191;7;
1342;50191;9;60
1342;50191;11;63.2
1342;50191;18;
1342;50191;45;
1353;140078;1166;500 мм
1353;140078;420;4
1354;140082;1166;500 мм
1354;140082;420;6
1355;140084;1166;500 мм
1355;140084;420;8
1356;140087;1166;500 мм
1356;140087;420;10
1359;199808;1166;500 мм
1359;199808;420;6
1360;199635;1166;500 мм
1360;199635;420;8
1361;199636;1166;500 мм
1361;199636;420;10
1362;199637;1166;500 мм
1362;199637;420;12
1364;140091;1166;500 мм
1364;140091;420;6
1365;140093;1166;500 мм
1365;140093;420;8
1366;140094;1166;500 мм
1366;140094;420;10
1367;140095;1166;500 мм
1367;140095;420;12
1368;30480;112;15
1368;30480;5;Белый
1368;30480;7;|С пьедесталом
1368;30480;90;Россия
1368;30480;183;5
